Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1.0,2.0,3.0,Brookline,6.0,18.0,165.0,N,42.33944,-71.1281,2134,17850.0,21503.0,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585.0,4385.0,486584.0,49455.0,2254.0,810.0,1654.0,361746.0,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1.0,1.0,2.0,San Diego,4.0,98.0,73.0,Y,32.783159999999995,-117.11085,92116,33392.0,31680.0,33080,136.4,3.5,0.0,9629,17098,16293,0.6,3751.0,2236.0,587807.0,62866.0,2119.0,474.0,1192.0,436070.0,5.1,13356.8,306,2.290967897,111.4238411,43.13122172,4.895522388,1.140983607,1.4397163119999998,1.764705882,1.764705882
1.0,2.0,2.0,San Diego,6.0,23.0,149.0,Y,32.75306,-117.1444,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,1.0,San Mateo,2.0,70.0,65.0,Y,37.57058,-122.32557,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,2.0,New Orleans,2.0,99.0,140.0,Y,29.96244,-90.03992,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,1.0,1.0,Brooklyn,2.0,4.0,47.0,Y,40.64136,-74.01709,11220,102454.0,99598.0,92718,175.5,1.8,0.0,57195,52094,50361,0.5,4175.0,4579.0,799134.0,42259.0,2805.0,797.0,1305.0,726043.0,6.8,40981.6,52,0.126886212,72.25,29.45238095,4.692307692,1.173076923,1.166666667,1.365384615,1.365384615
1.0,1.0,1.0,San Diego,2.0,19.0,59.0,N,32.712920000000004,-117.15627,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,Philadelphia,2.0,33.0,35.0,Y,39.93173,-75.17758,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,1.0,San Diego,4.0,44.0,99.0,N,32.72148,-117.12484,92102,45420.0,43267.0,47123,134.1,4.6,0.0,9799,23694,21727,0.5,2211.0,852.0,360942.0,44226.0,1667.0,326.0,1141.0,401922.0,5.7,18168.0,438,2.410832232,130.0616114,53.12188366,4.85,1.240825688,1.6868686869999998,2.342465753,2.342465753
2.0,3.0,4.0,San Francisco,7.0,51.0,325.0,Y,37.72476,-122.43951,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,2.0,Washington,4.0,25.0,60.0,Y,38.94389,-77.01335,20011,68315.0,58536.0,57444,122.8,4.9,0.0,14005,32808,35505,0.5,2465.0,1774.0,497794.0,66977.0,2065.0,545.0,1170.0,543088.0,6.4,27326.0,61,0.223230623,119.15254240000002,39.90243902,4.8875,1.393442623,1.849056604,2.295081967,2.295081967
1.0,2.0,4.0,San Diego,8.0,32.0,99.0,Y,32.74466,-117.11601,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,1.0,San Diego,1.0,4.0,35.0,Y,32.796479999999995,-117.02042,92119,23792.0,23057.0,21850,133.6,6.8,0.3,3475,11124,12667,0.6,3589.0,1563.0,522656.0,77598.0,2131.0,482.0,1666.0,462825.0,4.5,9516.8,29,0.304724277,150.1428571,14.44444444,4.8611111110000005,1.5,2.115384615,2.689655172,2.689655172
1.0,2.0,4.0,San Diego,7.0,31.0,104.0,N,32.7095,-117.15223,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,2.0,2.0,Atlanta,3.0,73.0,130.0,Y,33.79,-84.40126,30309,23359.0,21845.0,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363.0,4348.0,310330.0,81549.0,1959.0,821.0,1243.0,346940.0,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679388999999,1.326315789,1.580838323,1.968421053,1.968421053
1.0,3.0,3.0,New York,5.0,5.0,300.0,Y,40.74059000000001,-74.00301999999998,10011,51126.0,50984.0,46669,159.8,0.7,0.0,77652,25825,25301,0.9,9145.0,9372.0,1080162.0,118869.0,3336.0,975.0,2097.0,2264855.0,3.4,20450.4,114,0.557446309,178.1743119,48.1875,4.820652174,1.035087719,1.252747253,1.631578947,1.631578947
1.0,1.0,1.0,Queens,2.0,42.0,49.0,Y,40.70348,-73.76621,11412,38344.0,34882.0,37452,150.1,1.6,0.0,23289,17282,21060,0.7,2978.0,3133.0,435195.0,74982.0,2445.0,781.0,1378.0,511968.0,9.8,15337.6,14,0.091278948,81.92857143,17.0,4.916666667,1.0,1.5384615380000002,1.928571429,1.928571429
1.0,1.0,1.0,New Orleans,4.0,14.0,100.0,Y,29.93558,-90.10241,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
2.0,2.0,3.0,New Orleans,4.0,5.0,200.0,Y,30.00892,-90.05022,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,2.0,4.0,Seattle,8.0,74.0,90.0,Y,47.63953,-122.34239,98109,26277.0,20715.0,16018,117.2,2.0,0.4,13143,13621,12656,0.8,4146.0,5604.0,582369.0,94602.0,2362.0,905.0,1568.0,905401.0,3.3,10510.8,233,2.216767515,139.0519481,44.37894737,4.820809249,1.17167382,1.305309735,1.652360515,1.652360515
1.0,1.0,1.0,Seattle,2.0,208.0,68.0,Y,47.63769,-122.34567,98109,26277.0,20715.0,16018,117.2,2.0,0.4,13143,13621,12656,0.8,4146.0,5604.0,582369.0,94602.0,2362.0,905.0,1568.0,905401.0,3.3,10510.8,233,2.216767515,139.0519481,44.37894737,4.820809249,1.17167382,1.305309735,1.652360515,1.652360515
1.0,1.0,1.0,Washington,2.0,16.0,35.0,Y,38.94702,-77.09349,20016,35696.0,32519.0,31374,125.0,4.4,0.2,8040,16199,19496,0.6,6127.0,4248.0,940758.0,133243.0,3291.0,969.0,2005.0,3958678.0,3.3,14278.4,183,1.281656208,151.3965517,28.93220339,4.869369369,1.398907104,1.686746988,2.054644809,2.054644809
1.0,1.0,1.0,Brooklyn,2.0,3.0,20.0,N,40.68684,-73.92141,11221,85239.0,78895.0,76363,167.3,1.4,0.0,61619,41117,44121,0.4,2571.0,2704.0,677710.0,45160.0,2747.0,726.0,1296.0,777258.0,12.0,34095.6,77,0.225835592,57.14864865,47.73611111,4.731884058,1.263157895,1.028985507,1.363636364,1.363636364
1.0,1.0,1.0,Philadelphia,2.0,53.0,75.0,Y,39.94281,-75.17631,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,1.0,Seattle,2.0,54.0,45.0,N,47.68713,-122.33451,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
1.0,1.0,1.0,San Diego,4.0,59.0,140.0,N,32.776270000000004,-117.25158,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
0.0,1.0,1.0,Washington,1.0,4.0,42.0,Y,38.86104,-76.97801,20020,55743.0,49864.0,49899,123.8,4.6,0.1,12080,24885,30856,0.5,1642.0,1370.0,298121.0,34573.0,1526.0,491.0,1032.0,335336.0,13.0,22297.2,227,1.018065049,145.340708,27.6875,4.65,1.367256637,1.6818181819999998,2.756637168,2.756637168
1.0,1.0,1.0,San Bruno,2.0,46.0,55.0,Y,37.6307,-122.45669,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,2.0,San Diego,2.0,3.0,90.0,N,32.76458,-117.11571,92116,33392.0,31680.0,33080,136.4,3.5,0.0,9629,17098,16293,0.6,3751.0,2236.0,587807.0,62866.0,2119.0,474.0,1192.0,436070.0,5.1,13356.8,306,2.290967897,111.4238411,43.13122172,4.895522388,1.140983607,1.4397163119999998,1.764705882,1.764705882
1.0,1.0,2.0,Seattle,4.0,26.0,60.0,Y,47.69225,-122.30714,98115,50978.0,46206.0,43567,116.8,6.6,2.1,7743,24902,26076,0.8,4896.0,5023.0,621326.0,101065.0,2421.0,745.0,1484.0,400927.0,3.1,20391.2,70,0.343285339,105.02857140000002,45.06349206,4.880952381,1.117647059,1.475409836,1.971428571,1.971428571
1.0,1.0,1.0,New Orleans,1.0,20.0,110.0,Y,30.00006,-90.06545,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,2.0,Washington,3.0,34.0,120.0,N,38.90355,-77.04930999999998,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000005,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
2.0,1.0,12.0,Washington,12.0,13.0,29.0,Y,38.87738,-76.98742,20003,29487.0,26454.0,23122,123.8,2.2,0.3,13144,15559,13928,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,2.0,2.0,Washington,4.0,86.0,115.0,Y,38.89806,-76.98850999999998,20002,60514.0,52370.0,49333,123.6,5.3,0.2,11513,29267,31246,0.5,2898.0,2016.0,598906.0,80499.0,2322.0,490.0,1421.0,591482.0,6.3,24205.6,168,0.6940542679999999,95.78443114,63.90506329,4.881410256000001,1.113095238,1.294117647,1.803571429,1.803571429
1.0,1.0,1.0,Brooklyn,2.0,170.0,110.0,N,40.69098,-73.97113,11205,45460.0,40366.0,35622,165.8,0.9,0.0,47923,20970,24489,0.5,3284.0,3937.0,705901.0,49405.0,2709.0,640.0,1270.0,905707.0,8.3,18184.0,120,0.65992081,109.4695652,51.62385321,4.774509804,1.2,1.256880734,1.575,1.575
1.0,1.0,1.0,New Orleans,4.0,98.0,91.0,Y,29.92588,-90.07434,70130,14256.0,14064.0,14891,102.3,2.1,0.5,6769,7361,6895,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
1.0,1.0,3.0,Daly City,5.0,63.0,85.0,N,37.70734,-122.46342,94132,31737.0,28129.0,26291,162.6,3.1,0.5,10205,15161,16575,0.6,6318.0,3496.0,890812.0,71561.0,2821.0,553.0,1963.0,3898250.0,9.2,12694.8,239,1.882660617,92.57081545,46.30582524,4.723076923,1.260869565,1.258928571,1.6695278969999998,1.6695278969999998
1.0,1.0,1.0,Brooklyn,1.0,47.0,55.0,N,40.67924,-73.96363000000002,11238,54766.0,49262.0,48965,160.6,1.1,0.0,49533,25987,28778,0.4,3596.0,3200.0,845195.0,78900.0,2794.0,690.0,1613.0,940282.0,5.4,21906.4,91,0.415403718,100.3707865,60.625,4.879310345,1.0555555559999998,1.172413793,1.417582418,1.417582418
1.0,2.0,3.0,Brooklyn,5.0,42.0,190.0,Y,40.6701,-73.98917,11215,70968.0,63488.0,63001,161.1,2.2,0.0,32581,34310,36657,0.4,3763.0,4409.0,1110796.0,112666.0,3087.0,873.0,2067.0,1399549.0,3.7,28387.2,175,0.616475031,128.3103448,51.33783784,4.854609929,1.040229885,1.4223602480000002,1.914285714,1.914285714
1.0,2.0,3.0,San Diego,5.0,8.0,175.0,Y,32.8101,-117.05797,92120,28927.0,26317.0,25553,133.0,6.7,0.2,4345,14927,13999,0.5,3830.0,1701.0,579927.0,88813.0,2265.0,487.0,1600.0,432611.0,4.9,11570.8,102,0.8815293670000001,120.6907216,41.52941176,4.938461538,1.303921569,1.7319587630000002,2.049019608,2.049019608
1.0,2.0,2.0,Brooklyn,3.0,5.0,110.0,N,40.62476,-73.92398,11234,96916.0,87757.0,86898,152.6,7.5,0.8,12844,45604,51310,0.8,4329.0,4724.0,556841.0,78488.0,2640.0,844.0,1381.0,604025.0,7.3,38766.4,35,0.09028437,100.3714286,27.64285714,4.7,1.142857143,1.5666666669999998,1.914285714,1.914285714
1.0,1.0,1.0,San Francisco,2.0,70.0,65.0,Y,37.74143,-122.49269,94116,46594.0,43698.0,42958,156.9,2.6,0.0,18021,22210,24383,0.5,7247.0,3382.0,956519.0,95744.0,3110.0,517.0,1803.0,908146.0,4.8,18637.6,71,0.380950337,133.6901408,69.13235294,4.909090909,1.23943662,1.4492753619999998,1.85915493,1.85915493
1.0,1.0,1.0,New Orleans,4.0,113.0,62.0,Y,29.92444,-90.08251,70130,14256.0,14064.0,14891,102.3,2.1,0.5,6769,7361,6895,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
1.0,1.0,1.0,Watertown,2.0,61.0,45.0,Y,42.36203,-71.1887,2135,41094.0,42780.0,43887,141.5,2.6,0.2,15597,18525,22567,0.8,3734.0,4580.0,483587.0,59708.0,2215.0,772.0,1655.0,646082.0,3.7,16437.6,137,0.8334550059999999,114.9776119,38.95,4.774725275,1.220588235,1.535433071,2.065693431,2.065693431
1.0,1.0,1.0,San Diego,2.0,265.0,45.0,Y,32.723890000000004,-117.12849,92102,45420.0,43267.0,47123,134.1,4.6,0.0,9799,23694,21727,0.5,2211.0,852.0,360942.0,44226.0,1667.0,326.0,1141.0,401922.0,5.7,18168.0,438,2.410832232,130.0616114,53.12188366,4.85,1.240825688,1.6868686869999998,2.342465753,2.342465753
1.0,2.0,4.0,Queens,6.0,50.0,105.0,N,40.74616,-73.90392,11377,92186.0,89830.0,88339,156.8,2.5,0.0,36255,46605,45581,0.8,4099.0,4243.0,491134.0,53819.0,2073.0,729.0,1460.0,355286.0,4.5,36874.4,41,0.11118825,86.51282051,40.0,4.75,1.025,1.315789474,1.926829268,1.926829268
2.0,2.0,3.0,Miami,6.0,13.0,209.0,Y,25.79086,-80.18674,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
3.0,1.0,1.0,Seattle,1.0,4.0,50.0,N,47.65721,-122.31887,98105,47181.0,43924.0,38963,127.0,4.1,2.5,11442,23570,23611,0.8,5721.0,5569.0,723882.0,53773.0,2821.0,830.0,1239.0,573890.0,7.5,18872.4,54,0.286132129,81.0,16.42857143,4.454545455,1.5555555559999998,1.078431373,1.574074074,1.574074074
2.0,1.0,1.0,New Orleans,2.0,4.0,250.0,Y,29.95635,-90.11543,70118,36182.0,33008.0,36847,102.7,4.7,0.7,7724,16863,19318,0.9,3748.0,2036.0,348955.0,41945.0,2155.0,586.0,999.0,453518.0,7.2,14472.8,388,2.680891051,143.8441558,40.36936937,4.885350318,1.343669251,1.97574124,2.548969072,2.548969072
1.0,1.0,1.0,San Diego,2.0,125.0,45.0,Y,32.79515,-117.24677,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
2.0,1.0,3.0,New York,5.0,7.0,99.0,N,40.77806,-73.94748,10128,63909.0,60453.0,59856,160.7,0.5,0.0,135784,27203,36703,1.0,10587.0,10580.0,1028441.0,108124.0,3382.0,981.0,2125.0,4836081.0,3.4,25563.6,36,0.140825236,89.28571429,33.625,4.703125,1.0555555559999998,1.096774194,1.388888889,1.388888889
2.0,2.0,3.0,San Diego,6.0,26.0,235.0,Y,32.79627,-117.25693,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,1.0,New Orleans,2.0,19.0,65.0,Y,30.011640000000003,-90.04505,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,1.0,Miami,2.0,4.0,24.0,Y,25.63321,-80.39569,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,2.0,Washington,4.0,271.0,81.0,N,38.88485,-76.97836,20003,29487.0,26454.0,23122,123.8,2.2,0.3,13144,15559,13928,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,2.0,3.0,Boston,6.0,4.0,228.0,N,42.36414,-71.05100999999998,2109,4072.0,3771.0,3428,143.2,0.2,0.1,23454,2294,1778,1.0,9174.0,7959.0,865506.0,122212.0,3437.0,1513.0,2462.0,808477.0,3.1,1628.8,23,1.412082515,165.5714286,60.80952381,4.725,1.47826087,1.5,2.086956522,2.086956522
1.0,1.0,2.0,New Orleans,4.0,37.0,55.0,Y,30.00693,-90.04621999999998,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,1.0,New Orleans,2.0,13.0,109.0,N,29.95413,-90.07163,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,2.0,2.0,San Diego,4.0,176.0,264.0,Y,32.83919,-117.27776,92037,39213.0,46781.0,42603,144.2,13.1,2.0,3001,18495,20718,0.6,8596.0,6399.0,1312466.0,106541.0,3822.0,1114.0,1873.0,1683614.0,3.8,15685.2,167,1.064697932,182.1202532,57.77564103,4.881578947,1.550898204,2.087248322,2.8982035930000003,2.8982035930000003
1.0,1.0,1.0,New Orleans,2.0,4.0,70.0,Y,29.98184,-90.07268,70116,11761.0,11507.0,16688,102.7,1.3,0.1,9105,6321,5440,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,1.0,1.0,Arlington,4.0,59.0,45.0,N,38.84815,-77.08799,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000005,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
2.0,3.0,3.0,Seattle,7.0,9.0,145.0,Y,47.51029000000001,-122.36116,98146,27849.0,25922.0,25574,114.4,4.7,0.7,5988,14103,13746,1.0,3442.0,3576.0,350398.0,62632.0,1857.0,623.0,1077.0,513920.0,5.3,11139.6,129,1.158030809,91.5546875,47.9266055,4.90952381,1.325581395,1.594827586,2.147286822,2.147286822
1.0,1.0,1.0,Philadelphia,4.0,62.0,80.0,Y,39.94595,-75.14698,19106,12268.0,11740.0,8359,109.6,0.8,0.4,15180,6230,6037,0.9,3562.0,6231.0,497794.0,105334.0,2615.0,1242.0,1737.0,567543.0,2.5,4907.2,79,1.609879361,122.443038,58.97297297,4.938356164,1.582278481,1.666666667,2.949367089,2.949367089
1.0,1.0,2.0,Washington,4.0,49.0,85.0,Y,38.88006,-77.00039,20003,29487.0,26454.0,23122,123.8,2.2,0.3,13144,15559,13928,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,2.0,3.0,Seattle,6.0,16.0,112.0,Y,47.6258,-122.35341,98109,26277.0,20715.0,16018,117.2,2.0,0.4,13143,13621,12656,0.8,4146.0,5604.0,582369.0,94602.0,2362.0,905.0,1568.0,905401.0,3.3,10510.8,233,2.216767515,139.0519481,44.37894737,4.820809249,1.17167382,1.305309735,1.652360515,1.652360515
1.0,1.0,1.0,Brooklyn,1.0,23.0,70.0,Y,40.65651,-74.0029,11232,29808.0,28265.0,27723,163.9,1.3,0.0,23190,15898,13910,0.5,3177.0,3601.0,643747.0,49767.0,2309.0,668.0,1403.0,517724.0,6.4,11923.2,74,0.620638755,103.880597,25.98245614,4.798076923,1.067567568,1.28358209,1.5,1.5
2.0,2.0,2.0,Boston,6.0,21.0,120.0,N,42.36109,-71.06770999999998,2114,13187.0,11999.0,10868,142.7,0.4,0.1,29396,6455,6732,0.9,5729.0,7806.0,700019.0,90466.0,2900.0,1371.0,2083.0,808477.0,3.5,5274.8,55,1.042693562,139.0363636,47.6875,4.8,1.109090909,1.348837209,1.618181818,1.618181818
1.0,1.0,2.0,Seattle,4.0,34.0,73.0,Y,47.52688,-122.35976,98106,26216.0,22873.0,23317,114.9,5.5,0.3,4769,12686,13530,0.8,2842.0,2941.0,339743.0,58029.0,1893.0,505.0,1114.0,195443.0,6.5,10486.4,77,0.7342844059999999,67.03896104,54.23529412,4.849206349,1.052631579,1.376811594,1.6883116880000002,1.6883116880000002
1.0,2.0,2.0,Atlanta,4.0,44.0,140.0,Y,33.7804,-84.37303,30308,17280.0,15413.0,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155.0,2380.0,259718.0,59088.0,1713.0,665.0,1162.0,326958.0,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1.0,1.0,2.0,Queens,3.0,7.0,50.0,N,40.75361,-73.93593,11101,26885.0,25484.0,25595,169.4,2.6,0.1,10291,13559,13325,0.3,2495.0,4226.0,861178.0,54120.0,3200.0,804.0,1367.0,591249.0,7.2,10754.0,76,0.7067137809999999,112.94736840000002,43.15151515,4.776923077,1.133333333,1.428571429,1.947368421,1.947368421
2.0,2.0,3.0,Boston,6.0,57.0,188.0,Y,42.3607,-71.06949,2114,13187.0,11999.0,10868,142.7,0.4,0.1,29396,6455,6732,0.9,5729.0,7806.0,700019.0,90466.0,2900.0,1371.0,2083.0,808477.0,3.5,5274.8,55,1.042693562,139.0363636,47.6875,4.8,1.109090909,1.348837209,1.618181818,1.618181818
1.0,1.0,1.0,Queens,1.0,4.0,40.0,Y,40.75596,-73.89702,11370,34939.0,39688.0,43142,162.1,1.4,0.0,24581,21024,13916,0.8,5202.0,5517.0,639529.0,55504.0,2768.0,853.0,1597.0,645298.0,6.3,13975.6,34,0.243281147,69.5,40.44444444,4.777777778,0.970588235,1.25,1.441176471,1.441176471
2.0,1.0,1.0,Brooklyn,2.0,80.0,39.0,Y,40.67758,-73.97123,11217,39224.0,35881.0,35353,162.5,0.8,0.0,52249,18631,20592,0.4,4695.0,4903.0,1100696.0,98910.0,3336.0,839.0,1851.0,2541159.0,4.9,15689.6,143,0.911431776,144.2357143,47.828125,4.782258065,1.118881119,1.452991453,1.902097902,1.902097902
1.0,2.0,2.0,New Orleans,3.0,11.0,65.0,Y,29.95174,-90.05079,70114,26238.0,22870.0,28385,98.2,4.9,0.7,5388,11917,14320,0.8,1599.0,899.0,160826.0,31232.0,1359.0,384.0,850.0,154328.0,11.8,10495.2,67,0.638387072,101.8208955,50.93939394,4.935483871000001,1.149253731,1.7121212119999998,2.507462687,2.507462687
